"","timestamp","type","sourceID","targetID","abilityGameID","fight","buffs","hitType","amount","mitigated","unmitigatedAmount","absorbed","tick","targetMarker","overkill","logID","sourceMarker"
"21774",66446,"damage",11,7,70911,1,"63944.48942.15359.",1,1076,NA,485,623,TRUE,3,NA,"HB139CFVWbY2jqhr",NA
"21775",67430,"damage",11,7,70911,1,"63944.48942.15359.",1,2124,NA,607,NA,TRUE,3,NA,"HB139CFVWbY2jqhr",NA
"21776",68439,"damage",11,7,70911,1,"63944.48942.15359.",1,2655,NA,759,NA,TRUE,3,NA,"HB139CFVWbY2jqhr",NA
"21777",69443,"damage",11,2,70911,1,"63944.48942.",1,227,21,248,NA,TRUE,7,NA,"HB139CFVWbY2jqhr",NA
"21778",70450,"damage",11,2,70911,1,"63944.48942.",1,284,26,310,NA,TRUE,7,NA,"HB139CFVWbY2jqhr",NA
"21779",4552740,"damage",73,2,70911,23,"63944.47440.55342.48942.",1,248,NA,248,NA,TRUE,4,NA,"Qtr4VfjpCyYaXxFn",NA
"21780",4553741,"damage",73,2,70911,23,"63944.47440.55342.48942.",1,310,NA,310,NA,TRUE,4,NA,"Qtr4VfjpCyYaXxFn",NA
"21781",4554742,"damage",73,2,70911,23,"63944.47440.55342.15359.48942.",1,0,NA,389,389,TRUE,4,NA,"Qtr4VfjpCyYaXxFn",NA
"21782",4555757,"damage",73,5,70911,23,"63944.47440.48942.",1,226,22,248,NA,TRUE,4,NA,"Qtr4VfjpCyYaXxFn",NA
"21783",4556757,"damage",73,5,70911,23,"63944.47440.48942.",1,284,26,310,NA,TRUE,4,NA,"Qtr4VfjpCyYaXxFn",NA
"21784",4557757,"damage",73,5,70911,23,"63944.47440.48942.",1,0,34,388,354,TRUE,4,NA,"Qtr4VfjpCyYaXxFn",NA
"21785",4558757,"damage",73,5,70911,23,"63944.47440.48942.",1,0,42,485,443,TRUE,4,NA,"Qtr4VfjpCyYaXxFn",NA
"21786",4559758,"damage",73,5,70911,23,"63944.47440.48942.",1,0,53,607,554,TRUE,4,NA,"Qtr4VfjpCyYaXxFn",NA
"21787",4560757,"damage",73,5,70911,23,"63944.47440.48942.",1,0,67,759,692,TRUE,4,NA,"Qtr4VfjpCyYaXxFn",NA
"21788",4561757,"damage",73,5,70911,23,"63944.47440.48942.",1,0,82,948,866,TRUE,4,NA,"Qtr4VfjpCyYaXxFn",NA
"21789",4562758,"damage",73,5,70911,23,"63944.47440.48942.",1,0,104,1186,1082,TRUE,4,NA,"Qtr4VfjpCyYaXxFn",NA
"21790",4563757,"damage",73,5,70911,23,"63944.47440.48942.",1,856,130,1482,496,TRUE,4,NA,"Qtr4VfjpCyYaXxFn",NA
"21791",4564758,"damage",73,5,70911,23,"63944.47440.48942.",1,1690,163,1853,NA,TRUE,4,NA,"Qtr4VfjpCyYaXxFn",NA
"21792",4565758,"damage",73,5,70911,23,"63944.47440.48942.",1,2112,204,2316,NA,TRUE,4,NA,"Qtr4VfjpCyYaXxFn",NA
"21793",4566758,"damage",73,5,70911,23,"63944.47440.48942.",1,2640,255,2895,NA,TRUE,4,NA,"Qtr4VfjpCyYaXxFn",NA
"21794",4567741,"damage",73,5,70911,23,"63944.47440.48942.",1,3300,319,3619,NA,TRUE,4,NA,"Qtr4VfjpCyYaXxFn",NA
"21795",4568757,"damage",73,5,70911,23,"63944.47440.15359.48942.",1,2059,398,4524,2067,TRUE,4,NA,"Qtr4VfjpCyYaXxFn",NA
"21796",4569774,"damage",73,14,70911,23,"63944.47440.48942.",1,205,43,248,NA,TRUE,7,NA,"Qtr4VfjpCyYaXxFn",NA
"21797",4570758,"damage",73,14,70911,23,"63944.47440.48942.",1,0,54,310,256,TRUE,7,NA,"Qtr4VfjpCyYaXxFn",NA
"21798",4571774,"damage",73,14,70911,23,"63944.47440.48942.",1,0,68,388,320,TRUE,7,NA,"Qtr4VfjpCyYaXxFn",NA
"21799",4572758,"damage",73,14,70911,23,"63944.47440.48942.",1,0,85,485,400,TRUE,7,NA,"Qtr4VfjpCyYaXxFn",NA
"21800",4573758,"damage",73,14,70911,23,"63944.47440.48942.",1,0,107,607,500,TRUE,7,NA,"Qtr4VfjpCyYaXxFn",NA
"21801",4574775,"damage",73,14,70911,23,"63944.47440.48942.",1,0,133,759,626,TRUE,7,NA,"Qtr4VfjpCyYaXxFn",NA
"21802",4575759,"damage",73,14,70911,23,"63944.47440.48942.",1,0,165,948,783,TRUE,7,NA,"Qtr4VfjpCyYaXxFn",NA
"21803",4576759,"damage",73,14,70911,23,"63944.47440.48942.",1,0,208,1186,978,TRUE,7,NA,"Qtr4VfjpCyYaXxFn",NA
"21804",4577775,"damage",73,14,70911,23,"63944.47440.48942.",1,989,260,1482,233,TRUE,7,NA,"Qtr4VfjpCyYaXxFn",NA
"21805",4578759,"damage",73,14,70911,23,"63944.47440.48942.",1,1528,325,1853,NA,TRUE,7,NA,"Qtr4VfjpCyYaXxFn",NA
"21806",4579775,"damage",73,14,70911,23,"63944.47440.48942.",1,1910,406,2316,NA,TRUE,7,NA,"Qtr4VfjpCyYaXxFn",NA
"21807",4580758,"damage",73,14,70911,23,"63944.47440.48942.",1,2387,508,2895,NA,TRUE,7,NA,"Qtr4VfjpCyYaXxFn",NA
"21808",4581775,"damage",73,14,70911,23,"63944.47440.48942.",1,2985,634,3619,NA,TRUE,7,NA,"Qtr4VfjpCyYaXxFn",NA
"21809",4582775,"damage",73,14,70911,23,"63944.47440.48942.",1,3730,794,4524,NA,TRUE,7,NA,"Qtr4VfjpCyYaXxFn",NA
"21810",4583792,"damage",73,11,70911,23,"63944.47440.25228.48942.",1,183,65,248,NA,TRUE,4,NA,"Qtr4VfjpCyYaXxFn",NA
"21811",4584784,"damage",73,11,70911,23,"63944.64205.70940.47440.25228.48942.",1,230,80,310,NA,TRUE,4,NA,"Qtr4VfjpCyYaXxFn",NA
"21812",4585793,"damage",73,11,70911,23,"63944.70940.47440.25228.48942.",1,230,158,388,NA,TRUE,4,NA,"Qtr4VfjpCyYaXxFn",NA
"21813",4586794,"damage",73,11,70911,23,"63944.70940.47440.25228.15359.48942.",1,286,199,485,NA,TRUE,NA,NA,"Qtr4VfjpCyYaXxFn",NA
"21814",4587783,"damage",73,11,70911,23,"63944.70940.47440.25228.15359.48942.",1,0,159,607,448,TRUE,NA,NA,"Qtr4VfjpCyYaXxFn",NA
"21815",4588793,"damage",73,11,70911,23,"63944.47440.25228.15359.",1,0,59,759,700,TRUE,NA,NA,"Qtr4VfjpCyYaXxFn",NA
"21816",4589792,"damage",73,11,70911,23,"63944.47440.25228.15359.",1,0,73,948,875,TRUE,NA,NA,"Qtr4VfjpCyYaXxFn",NA
"21817",4590776,"damage",73,11,70911,23,"63944.47440.25228.15359.",1,0,93,1186,1093,TRUE,NA,NA,"Qtr4VfjpCyYaXxFn",NA
"21818",4591793,"damage",73,11,70911,23,"63944.47440.25228.15359.",1,0,116,1482,1366,TRUE,NA,NA,"Qtr4VfjpCyYaXxFn",NA
"21819",4592793,"damage",73,11,70911,23,"63944.47440.25228.15359.",1,236,204,1853,1413,TRUE,NA,NA,"Qtr4VfjpCyYaXxFn",NA
"21820",4593793,"damage",73,11,70911,23,"63944.47440.25228.15359.",1,1708,608,2316,NA,TRUE,NA,NA,"Qtr4VfjpCyYaXxFn",NA
"21821",4594777,"damage",73,11,70911,23,"63944.47440.25228.15359.48942.",1,2135,760,2895,NA,TRUE,NA,NA,"Qtr4VfjpCyYaXxFn",NA
"21822",4595778,"damage",73,11,70911,23,"63944.47440.25228.15359.48942.",1,2669,950,3619,NA,TRUE,NA,NA,"Qtr4VfjpCyYaXxFn",NA
"21823",4596793,"damage",73,11,70911,23,"63944.47440.25228.15359.48942.",1,3336,1188,4524,NA,TRUE,NA,NA,"Qtr4VfjpCyYaXxFn",NA
"21824",4597793,"damage",73,11,70911,23,"63944.47440.25228.15359.48942.",1,4170,1485,5655,NA,TRUE,NA,NA,"Qtr4VfjpCyYaXxFn",NA
"21825",4598793,"damage",73,11,70911,23,"63944.47440.25228.15359.48942.",1,5212,1857,7069,NA,TRUE,NA,NA,"Qtr4VfjpCyYaXxFn",NA
"21826",4599810,"damage",73,5,70911,23,"63944.47440.48942.",1,0,NA,248,794,TRUE,7,NA,"Qtr4VfjpCyYaXxFn",NA
"21827",4600793,"damage",73,5,70911,23,"63944.47440.48942.",1,0,NA,310,993,TRUE,7,NA,"Qtr4VfjpCyYaXxFn",NA
"21828",4601778,"damage",73,5,70911,23,"63944.47440.48942.",1,0,NA,388,1240,TRUE,7,NA,"Qtr4VfjpCyYaXxFn",NA
"21829",4602810,"damage",73,5,70911,23,"63944.47440.48942.",1,0,NA,485,1550,TRUE,7,NA,"Qtr4VfjpCyYaXxFn",NA
"21830",4603794,"damage",73,5,70911,23,"63944.47440.48942.",1,1938,NA,607,NA,TRUE,7,NA,"Qtr4VfjpCyYaXxFn",NA
"21831",4604811,"damage",73,5,70911,23,"63944.47440.48942.",1,2423,NA,759,NA,TRUE,7,NA,"Qtr4VfjpCyYaXxFn",NA
"21832",4605810,"damage",73,13,70911,23,"63944.47440.48942.",1,241,7,248,NA,TRUE,4,NA,"Qtr4VfjpCyYaXxFn",NA
"21833",4606810,"damage",73,13,70911,23,"63944.47440.48942.",1,0,9,310,301,TRUE,4,NA,"Qtr4VfjpCyYaXxFn",NA
"21834",4607811,"damage",73,13,70911,23,"63944.47440.48942.",1,0,11,388,377,TRUE,4,NA,"Qtr4VfjpCyYaXxFn",NA
"21835",4608810,"damage",73,13,70911,23,"63944.47440.48942.",1,0,14,485,471,TRUE,4,NA,"Qtr4VfjpCyYaXxFn",NA
"21836",4609810,"damage",73,13,70911,23,"63944.47440.48942.",1,0,18,607,589,TRUE,4,NA,"Qtr4VfjpCyYaXxFn",NA
"21837",4610810,"damage",73,13,70911,23,"63944.47440.48942.",1,0,23,759,736,TRUE,4,NA,"Qtr4VfjpCyYaXxFn",NA
"21838",4899395,"damage",73,10,70911,25,"63944.47440.48942.53762.",1,0,NA,248,253,TRUE,NA,NA,"Qtr4VfjpCyYaXxFn",NA
"21839",4900412,"damage",73,13,70911,25,"63944.47440.51271.48942.",1,0,7,248,241,TRUE,3,NA,"Qtr4VfjpCyYaXxFn",NA
"21840",4901396,"damage",73,13,70911,25,"63944.47440.51271.48942.",1,0,8,310,302,TRUE,3,NA,"Qtr4VfjpCyYaXxFn",NA
"21841",4902416,"damage",73,13,70911,25,"63944.47440.51271.48942.",1,0,11,388,377,TRUE,3,NA,"Qtr4VfjpCyYaXxFn",NA
"21842",4903412,"damage",73,13,70911,25,"63944.47440.51271.48942.",1,0,13,485,472,TRUE,3,NA,"Qtr4VfjpCyYaXxFn",NA
"21843",4904412,"damage",73,13,70911,25,"63944.47440.51271.48942.",1,0,18,607,589,TRUE,3,NA,"Qtr4VfjpCyYaXxFn",NA
"21844",4905395,"damage",73,13,70911,25,"63944.47440.51271.48942.",1,0,22,759,737,TRUE,3,NA,"Qtr4VfjpCyYaXxFn",NA
"21845",4906395,"damage",73,13,70911,25,"63944.47440.51271.48942.",1,0,28,948,920,TRUE,3,NA,"Qtr4VfjpCyYaXxFn",NA
"21846",4907395,"damage",73,13,70911,25,"63944.47440.51271.48942.",1,1151,35,1186,NA,TRUE,3,NA,"Qtr4VfjpCyYaXxFn",NA
"21847",4908412,"damage",73,13,70911,25,"63944.47440.51271.48942.",1,1438,44,1482,NA,TRUE,3,NA,"Qtr4VfjpCyYaXxFn",NA
"21848",4909396,"damage",73,13,70911,25,"63944.47440.15359.48942.",1,0,55,1853,1798,TRUE,3,NA,"Qtr4VfjpCyYaXxFn",NA
"21849",4910413,"damage",73,13,70911,25,"63944.47440.15359.48942.",1,100,68,2316,2148,TRUE,3,NA,"Qtr4VfjpCyYaXxFn",NA
"21850",4911423,"damage",73,13,70911,25,"63944.47440.15359.48942.",1,749,86,2895,2060,TRUE,3,NA,"Qtr4VfjpCyYaXxFn",NA
"21851",4912412,"damage",73,13,70911,25,"63944.47440.15359.48942.",1,0,108,3619,3511,TRUE,3,NA,"Qtr4VfjpCyYaXxFn",NA
"21852",4913413,"damage",73,4,70911,25,"53601.63944.47440.48952.53762.48942.",1,201,47,248,NA,TRUE,NA,NA,"Qtr4VfjpCyYaXxFn",NA
"21853",4914433,"damage",73,14,70911,25,"63944.47440.48942.",1,205,43,248,NA,TRUE,3,NA,"Qtr4VfjpCyYaXxFn",NA
"21854",4915430,"damage",73,14,70911,25,"63944.47440.48942.",1,257,53,310,NA,TRUE,3,NA,"Qtr4VfjpCyYaXxFn",NA
"21855",4916429,"damage",73,14,70911,25,"63944.47440.48942.",1,0,68,388,320,TRUE,3,NA,"Qtr4VfjpCyYaXxFn",NA
"21856",4917429,"damage",73,14,70911,25,"63944.47440.48942.",1,0,84,485,401,TRUE,3,NA,"Qtr4VfjpCyYaXxFn",NA
"21857",4918429,"damage",73,14,70911,25,"63944.47440.48942.",1,0,107,607,500,TRUE,3,NA,"Qtr4VfjpCyYaXxFn",NA
"21858",4919430,"damage",73,4,70911,25,"53601.63944.47440.20132.48952.58597.53762.48942.",1,0,NA,248,703,TRUE,7,NA,"Qtr4VfjpCyYaXxFn",NA
"21859",4920446,"damage",73,4,70911,25,"53601.63944.47440.20132.48952.58597.53762.48942.",1,878,NA,310,NA,TRUE,7,NA,"Qtr4VfjpCyYaXxFn",NA
"21860",4921446,"damage",73,4,70911,25,"53601.63944.47440.20132.48952.58597.53762.48942.",1,0,NA,388,1097,TRUE,7,NA,"Qtr4VfjpCyYaXxFn",NA
"21861",4922446,"damage",73,5,70911,25,"63944.47440.48942.",1,0,21,248,227,TRUE,4,NA,"Qtr4VfjpCyYaXxFn",NA
"21862",4923447,"damage",73,5,70911,25,"63944.47440.48942.",1,0,27,310,283,TRUE,4,NA,"Qtr4VfjpCyYaXxFn",NA
"21863",4924447,"damage",73,5,70911,25,"63944.47440.48942.",1,0,34,388,354,TRUE,4,NA,"Qtr4VfjpCyYaXxFn",NA
"21864",4925447,"damage",73,5,70911,25,"63944.47440.48942.",1,0,42,485,443,TRUE,4,NA,"Qtr4VfjpCyYaXxFn",NA
"21865",4926451,"damage",73,5,70911,25,"63944.47440.48942.",1,0,53,607,554,TRUE,4,NA,"Qtr4VfjpCyYaXxFn",NA
"21866",4927446,"damage",73,5,70911,25,"63944.47440.48942.",1,0,67,759,692,TRUE,4,NA,"Qtr4VfjpCyYaXxFn",NA
"21867",4928447,"damage",73,5,70911,25,"63944.47440.48942.",1,0,82,948,866,TRUE,4,NA,"Qtr4VfjpCyYaXxFn",NA
"21868",4929447,"damage",73,5,70911,25,"63944.47440.48942.",1,1082,104,1186,NA,TRUE,4,NA,"Qtr4VfjpCyYaXxFn",NA
"21869",4930446,"damage",73,5,70911,25,"63944.47440.48942.",1,1352,130,1482,NA,TRUE,4,NA,"Qtr4VfjpCyYaXxFn",NA
"21870",4931447,"damage",73,5,70911,25,"63944.47440.48942.",1,1690,163,1853,NA,TRUE,4,NA,"Qtr4VfjpCyYaXxFn",NA
"21871",4932464,"damage",73,5,70911,25,"63944.47440.48942.",1,2112,204,2316,NA,TRUE,4,NA,"Qtr4VfjpCyYaXxFn",NA
"21872",4933447,"damage",73,5,70911,25,"63944.47440.48942.",1,2640,255,2895,NA,TRUE,4,NA,"Qtr4VfjpCyYaXxFn",NA
"21873",4934447,"damage",73,5,70911,25,"63944.47440.48942.",1,3300,319,3619,NA,TRUE,4,NA,"Qtr4VfjpCyYaXxFn",NA
"21874",4935448,"damage",73,5,70911,25,"63944.47440.48942.",1,4126,398,4524,NA,TRUE,4,NA,"Qtr4VfjpCyYaXxFn",NA
"21875",4936447,"damage",73,5,70911,25,"63944.47440.48942.",1,5157,498,5655,NA,TRUE,4,NA,"Qtr4VfjpCyYaXxFn",NA
"21876",4009383,"damage",70,2,70911,9,"48942.49222.63944.",1,193,55,248,NA,TRUE,4,NA,"LDV2W39RvbjF8Xpz",NA
"21877",4010386,"damage",70,3,70911,9,"48942.63944.",1,227,21,248,NA,TRUE,3,NA,"LDV2W39RvbjF8Xpz",NA
"21878",4011408,"damage",70,6,70911,9,"48942.63944.",1,241,7,248,NA,TRUE,NA,NA,"LDV2W39RvbjF8Xpz",NA
"21879",4012393,"damage",70,6,70911,9,"48942.63944.",1,301,9,310,NA,TRUE,NA,NA,"LDV2W39RvbjF8Xpz",NA
"21880",4013411,"damage",70,6,70911,9,"48942.63944.",1,0,11,388,377,TRUE,NA,NA,"LDV2W39RvbjF8Xpz",NA
"21881",4014410,"damage",70,6,70911,9,"48942.63944.",1,0,14,485,471,TRUE,NA,NA,"LDV2W39RvbjF8Xpz",NA
"21882",4015395,"damage",70,6,70911,9,"48942.63944.",1,589,18,607,NA,TRUE,NA,NA,"LDV2W39RvbjF8Xpz",NA
"21883",4016408,"damage",70,6,70911,9,"48942.63944.",1,736,23,759,NA,TRUE,NA,NA,"LDV2W39RvbjF8Xpz",NA
"21884",4017400,"damage",70,6,70911,9,"48942.63944.",1,921,27,948,NA,TRUE,NA,NA,"LDV2W39RvbjF8Xpz",NA
"21885",4018394,"damage",70,6,70911,9,"48942.63944.",1,1151,35,1186,NA,TRUE,NA,NA,"LDV2W39RvbjF8Xpz",NA
"21886",4019400,"damage",70,6,70911,9,"48942.63944.",1,0,44,1482,1438,TRUE,NA,NA,"LDV2W39RvbjF8Xpz",NA
"21887",4020404,"damage",70,6,70911,9,"48942.63944.",1,0,55,1853,1798,TRUE,NA,NA,"LDV2W39RvbjF8Xpz",NA
"21888",4021404,"damage",70,6,70911,9,"48942.63944.",1,0,69,2316,2247,TRUE,NA,NA,"LDV2W39RvbjF8Xpz",NA
"21889",4022400,"damage",70,6,70911,9,"48942.63944.",1,1599,86,2895,1210,TRUE,NA,NA,"LDV2W39RvbjF8Xpz",NA
"21890",4023402,"damage",70,7,70911,9,"48942.63944.",1,0,6,248,242,TRUE,3,NA,"LDV2W39RvbjF8Xpz",NA
"21891",4024416,"damage",70,7,70911,9,"48942.63944.",1,0,8,310,302,TRUE,3,NA,"LDV2W39RvbjF8Xpz",NA
"21892",4025399,"damage",70,7,70911,9,"48942.63944.",1,0,11,388,377,TRUE,3,NA,"LDV2W39RvbjF8Xpz",NA
"21893",4026410,"damage",70,7,70911,9,"48942.63944.",1,0,13,485,472,TRUE,3,NA,"LDV2W39RvbjF8Xpz",NA
"21894",4027406,"damage",70,7,70911,9,"48942.63944.",1,590,17,607,NA,TRUE,3,NA,"LDV2W39RvbjF8Xpz",NA
"21895",4028406,"damage",70,7,70911,9,"48942.63944.",1,736,23,759,NA,TRUE,3,NA,"LDV2W39RvbjF8Xpz",NA
"21896",4029407,"damage",70,7,70911,9,"48942.63944.",1,920,28,948,NA,TRUE,3,NA,"LDV2W39RvbjF8Xpz",NA
"21897",4030418,"damage",70,7,70911,9,"48942.63944.",1,1150,36,1186,NA,TRUE,3,NA,"LDV2W39RvbjF8Xpz",NA
"21898",4031427,"damage",70,8,70911,9,"48942.63944.",1,248,NA,248,NA,TRUE,NA,NA,"LDV2W39RvbjF8Xpz",NA
"21899",4032418,"damage",70,8,70911,9,"48942.63944.",1,311,NA,311,NA,TRUE,NA,NA,"LDV2W39RvbjF8Xpz",NA
"21900",4033418,"damage",70,8,70911,9,"48942.63944.",1,0,NA,388,388,TRUE,NA,NA,"LDV2W39RvbjF8Xpz",NA
"21901",4034414,"damage",70,8,70911,9,"48942.63944.",1,0,NA,485,485,TRUE,NA,NA,"LDV2W39RvbjF8Xpz",NA
"21902",4035421,"damage",70,8,70911,9,"48942.63944.",1,0,1,607,606,TRUE,NA,NA,"LDV2W39RvbjF8Xpz",NA
"21903",4036422,"damage",70,8,70911,9,"48942.63944.",1,0,NA,759,759,TRUE,NA,NA,"LDV2W39RvbjF8Xpz",NA
"21904",4037426,"damage",70,8,70911,9,"48942.63944.",1,0,NA,948,948,TRUE,NA,NA,"LDV2W39RvbjF8Xpz",NA
"21905",4038424,"damage",70,8,70911,9,"48942.63944.",1,0,1,1186,1185,TRUE,NA,NA,"LDV2W39RvbjF8Xpz",NA
"21906",4039424,"damage",70,8,70911,9,"48942.63944.",1,93,1,1482,1388,TRUE,NA,NA,"LDV2W39RvbjF8Xpz",NA
"21907",4040420,"damage",70,8,70911,9,"48942.63944.",1,1852,1,1853,NA,TRUE,NA,NA,"LDV2W39RvbjF8Xpz",NA
"21908",4041434,"damage",70,1,70911,9,"48942.53749.63944.",1,0,7,248,241,TRUE,3,NA,"LDV2W39RvbjF8Xpz",NA
"21909",4042432,"damage",70,1,70911,9,"48942.53749.63944.",1,0,8,310,302,TRUE,3,NA,"LDV2W39RvbjF8Xpz",NA
"21910",4043431,"damage",70,1,70911,9,"48942.53749.63944.",1,0,11,388,377,TRUE,3,NA,"LDV2W39RvbjF8Xpz",NA
"21911",4044439,"damage",70,1,70911,9,"48942.53749.63944.",1,0,13,485,472,TRUE,3,NA,"LDV2W39RvbjF8Xpz",NA
"21912",4045429,"damage",70,1,70911,9,"48942.53749.63944.",1,0,18,607,589,TRUE,3,NA,"LDV2W39RvbjF8Xpz",NA
"21913",4046417,"damage",70,1,70911,9,"48942.53749.63944.",1,192,22,759,545,TRUE,3,NA,"LDV2W39RvbjF8Xpz",NA
"21914",4047427,"damage",70,1,70911,9,"48942.53749.63944.",1,920,28,948,NA,TRUE,3,NA,"LDV2W39RvbjF8Xpz",NA
"21915",4048420,"damage",70,1,70911,9,"48942.53749.63944.",1,1150,36,1186,NA,TRUE,3,NA,"LDV2W39RvbjF8Xpz",NA
"21916",4049421,"damage",70,1,70911,9,"48942.53749.63944.",1,1438,44,1482,NA,TRUE,3,NA,"LDV2W39RvbjF8Xpz",NA
"21917",4050431,"damage",70,1,70911,9,"48942.53749.63944.",1,1798,55,1853,NA,TRUE,3,NA,"LDV2W39RvbjF8Xpz",NA
"21918",4051442,"damage",70,1,70911,9,"48942.53749.63944.",1,2247,69,2316,NA,TRUE,3,NA,"LDV2W39RvbjF8Xpz",NA
"21919",4052430,"damage",70,1,70911,9,"48942.53749.63944.",1,2809,86,2895,NA,TRUE,3,NA,"LDV2W39RvbjF8Xpz",NA
"21920",4053433,"damage",70,1,70911,9,"48942.53749.63944.",1,3511,108,3619,NA,TRUE,3,NA,"LDV2W39RvbjF8Xpz",NA
"21921",4054434,"damage",70,1,70911,9,"48942.53749.15359.63944.",1,1920,135,4524,2469,TRUE,3,NA,"LDV2W39RvbjF8Xpz",NA
"21922",4055434,"damage",70,1,70911,9,"48942.53749.15359.63944.",1,5486,169,5655,NA,TRUE,3,NA,"LDV2W39RvbjF8Xpz",NA
"21923",4056418,"damage",70,1,70911,9,"48942.53749.15359.63944.",1,0,211,7069,6858,TRUE,3,NA,"LDV2W39RvbjF8Xpz",NA
"21924",4057424,"damage",70,1,70911,9,"48942.53749.15359.63944.",1,5689,265,8837,2883,TRUE,3,NA,"LDV2W39RvbjF8Xpz",NA
"21925",4058429,"damage",70,1,70911,9,"48942.53749.15359.63944.",1,7782,331,11046,2933,TRUE,3,NA,"LDV2W39RvbjF8Xpz",NA
"21926",4059421,"damage",70,1,70911,9,"48942.53749.15359.63944.",1,10446,414,13808,2948,TRUE,3,NA,"LDV2W39RvbjF8Xpz",NA
"21927",4060423,"damage",70,1,70911,9,"48942.53749.15359.63944.",1,14751,517,17260,1992,TRUE,3,NA,"LDV2W39RvbjF8Xpz",NA
"21928",4061433,"damage",70,1,70911,9,"48942.53749.15359.63944.",1,14940,647,21575,NA,TRUE,3,5988,"LDV2W39RvbjF8Xpz",NA
"21929",4334933,"damage",70,1,70911,10,"48942.53749.63944.",1,0,6,248,242,TRUE,3,NA,"LDV2W39RvbjF8Xpz",NA
"21930",4335935,"damage",70,1,70911,10,"48942.53749.63944.",1,0,8,310,302,TRUE,3,NA,"LDV2W39RvbjF8Xpz",NA
"21931",4336939,"damage",70,1,70911,10,"48942.53749.63944.",1,0,11,388,377,TRUE,3,NA,"LDV2W39RvbjF8Xpz",NA
"21932",4337936,"damage",70,1,70911,10,"48942.53749.63944.",1,0,13,485,472,TRUE,3,NA,"LDV2W39RvbjF8Xpz",NA
"21933",4338946,"damage",70,1,70911,10,"48942.53749.63944.",1,0,18,607,589,TRUE,3,NA,"LDV2W39RvbjF8Xpz",NA
"21934",4339947,"damage",70,1,70911,10,"48942.53749.63944.",1,0,23,759,736,TRUE,3,NA,"LDV2W39RvbjF8Xpz",NA
"21935",4340955,"damage",70,1,70911,10,"48942.53749.63944.",1,0,28,948,920,TRUE,3,NA,"LDV2W39RvbjF8Xpz",NA
"21936",4341935,"damage",70,1,70911,10,"48942.53749.63944.",1,0,35,1186,1151,TRUE,3,NA,"LDV2W39RvbjF8Xpz",NA
"21937",4342946,"damage",70,1,70911,10,"48942.53749.63944.",1,0,44,1482,1438,TRUE,3,NA,"LDV2W39RvbjF8Xpz",NA
"21938",4343940,"damage",70,1,70911,10,"48942.53749.63944.",1,787,55,1853,1011,TRUE,3,NA,"LDV2W39RvbjF8Xpz",NA
"21939",4344965,"damage",70,7,70911,10,"48942.63944.",1,241,7,248,NA,TRUE,NA,NA,"LDV2W39RvbjF8Xpz",NA
"21940",4345950,"damage",70,7,70911,10,"48942.63944.",1,0,8,310,302,TRUE,NA,NA,"LDV2W39RvbjF8Xpz",NA
"21941",4346950,"damage",70,7,70911,10,"48942.63944.",1,0,11,388,377,TRUE,NA,NA,"LDV2W39RvbjF8Xpz",NA
"21942",4347950,"damage",70,7,70911,10,"48942.63944.",1,0,14,485,471,TRUE,NA,NA,"LDV2W39RvbjF8Xpz",NA
"21943",4348958,"damage",70,7,70911,10,"48942.63944.",1,0,18,607,589,TRUE,NA,NA,"LDV2W39RvbjF8Xpz",NA
"21944",4349949,"damage",70,7,70911,10,"48942.63944.",1,0,22,759,737,TRUE,NA,NA,"LDV2W39RvbjF8Xpz",NA
"21945",4350955,"damage",70,7,70911,10,"48942.63944.",1,0,27,948,921,TRUE,NA,NA,"LDV2W39RvbjF8Xpz",NA
"21946",4351946,"damage",70,7,70911,10,"48942.63944.",1,12,35,1186,1139,TRUE,NA,NA,"LDV2W39RvbjF8Xpz",NA
"21947",4352950,"damage",70,7,70911,10,"48942.63944.",1,1438,44,1482,NA,TRUE,NA,NA,"LDV2W39RvbjF8Xpz",NA
"21948",4353957,"damage",70,7,70911,10,"48942.63944.",1,1798,55,1853,NA,TRUE,NA,NA,"LDV2W39RvbjF8Xpz",NA
"21949",4354946,"damage",70,7,70911,10,"48942.63944.",1,2247,69,2316,NA,TRUE,NA,NA,"LDV2W39RvbjF8Xpz",NA
"21950",4355966,"damage",70,8,70911,10,"48942.55342.63944.",1,0,NA,249,249,TRUE,3,NA,"LDV2W39RvbjF8Xpz",NA
"21951",4356967,"damage",70,8,70911,10,"48942.63944.",1,0,NA,310,310,TRUE,3,NA,"LDV2W39RvbjF8Xpz",NA
"21952",4357963,"damage",70,8,70911,10,"48942.63944.",1,0,NA,389,389,TRUE,3,NA,"LDV2W39RvbjF8Xpz",NA
"21953",4358966,"damage",70,8,70911,10,"48942.63944.",1,0,NA,486,486,TRUE,3,NA,"LDV2W39RvbjF8Xpz",NA
"21954",4359967,"damage",70,8,70911,10,"48942.63944.",1,363,NA,607,244,TRUE,3,NA,"LDV2W39RvbjF8Xpz",NA
"21955",4360960,"damage",70,8,70911,10,"48942.63944.",1,759,NA,759,NA,TRUE,3,NA,"LDV2W39RvbjF8Xpz",NA
"21956",4361953,"damage",70,8,70911,10,"48942.63944.",1,948,NA,948,NA,TRUE,3,NA,"LDV2W39RvbjF8Xpz",NA
"21957",4362963,"damage",70,8,70911,10,"48942.63944.",1,1185,1,1186,NA,TRUE,1,NA,"LDV2W39RvbjF8Xpz",NA
